group,names,scores,logfoldchanges,pvals,pvals_adj
VIC-transitional,CHEMBL2108709|COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,73.28546,5.849376,0.0,0.0
VIC-transitional,CHEMBL2095222|OCRIPLASMIN,63.271797,3.8888881,0.0,0.0
VIC-transitional,CHEMBL493982|VORAPAXAR,62.27837,2.2921245,0.0,0.0
VIC-transitional,CHEMBL2107386|VORAPAXAR SULFATE,62.27837,2.2921245,0.0,0.0
VIC-transitional,CHEMBL3889654|LAROTRECTINIB,58.554623,1.2725914,0.0,0.0
VIC-transitional,CHEMBL3989939|LAROTRECTINIB SULFATE,58.554623,1.2725914,0.0,0.0
VIC-transitional,CHEMBL4297852|CENEGERMIN,58.554623,1.2725914,0.0,0.0
VIC-transitional,CHEMBL625|THIABENDAZOLE,50.575737,0.94240344,0.0,0.0
VIC-transitional,CHEMBL1887891|DEXFENFLURAMINE HYDROCHLORIDE,49.619686,0.6441735,0.0,0.0
VIC-transitional,CHEMBL243712|AMISULPRIDE,49.58871,0.63921,0.0,0.0
VIC-transitional,CHEMBL2355333|ZIMELDINE HYDROCHLORIDE,49.538383,0.6380832,0.0,0.0
VIC-transitional,CHEMBL865|VALDECOXIB,49.06601,1.450569,0.0,0.0
VIC-transitional,CHEMBL1364551|MINAPRINE HYDROCHLORIDE,48.937016,0.72139055,0.0,0.0
VIC-transitional,CHEMBL278819|MINAPRINE,48.937016,0.72139055,0.0,0.0
VIC-transitional,CHEMBL1563|DAUNORUBICIN HYDROCHLORIDE,45.27663,0.8659756,0.0,0.0
VIC-transitional,CHEMBL359744|DOXORUBICIN HYDROCHLORIDE,45.176563,0.89619905,0.0,0.0
VIC-transitional,CHEMBL1200843|METHYLERGONOVINE MALEATE,44.957443,0.9098929,0.0,0.0
VIC-transitional,CHEMBL1375743|ZIPRASIDONE HYDROCHLORIDE,44.728153,1.1519791,0.0,0.0
VIC-transitional,CHEMBL189963|PALBOCICLIB,43.75431,0.45017356,0.0,0.0
VIC-transitional,CHEMBL3545057|ACETYLDIGITOXIN,43.38531,0.59701395,0.0,0.0
VIC-transitional,CHEMBL1614|DESLANOSIDE,43.37101,0.580812,0.0,0.0
VIC-transitional,CHEMBL118|CELECOXIB,43.244328,0.8756172,0.0,0.0
VIC-transitional,CHEMBL1201607|NATALIZUMAB,43.214085,0.9960854,0.0,0.0
VIC-transitional,CHEMBL3039545|LUSPATERCEPT,42.375504,0.8155285,0.0,0.0
VIC-transitional,CHEMBL527|PIROXICAM,42.1701,0.77894056,0.0,0.0
VIC-transitional,CHEMBL159|VINBLASTINE,41.807686,0.73092556,0.0,0.0
VIC-transitional,CHEMBL1743082|TRASTUZUMAB EMTANSINE,41.613697,0.7570576,0.0,0.0
VIC-transitional,CHEMBL1742994|BRENTUXIMAB VEDOTIN,41.523262,0.7530482,0.0,0.0
VIC-transitional,CHEMBL538943|VINORELBINE TARTRATE,41.483345,0.75265336,0.0,0.0
VIC-transitional,CHEMBL3545252|DOCETAXEL,41.483345,0.75265336,0.0,0.0
VIC-transitional,CHEMBL4298209|BELANTAMAB MAFODOTIN,41.478924,0.7522506,0.0,0.0
VIC-transitional,CHEMBL1201748|CABAZITAXEL,41.478607,0.7842206,0.0,0.0
VIC-transitional,CHEMBL1201752|IXABEPILONE,41.478607,0.7842206,0.0,0.0
VIC-transitional,CHEMBL1683544|ERIBULIN MESYLATE,41.478607,0.7842206,0.0,0.0
VIC-transitional,CHEMBL2110725|VINFLUNINE,41.478607,0.7842206,0.0,0.0
VIC-transitional,CHEMBL19|METHAZOLAMIDE,41.458317,1.0284764,0.0,0.0
VIC-transitional,CHEMBL3301589|ENFORTUMAB VEDOTIN,41.444225,0.74954283,0.0,0.0
VIC-transitional,CHEMBL46917|CARBARIL,41.196217,0.7603351,0.0,0.0
VIC-transitional,CHEMBL3301582|POLATUZUMAB VEDOTIN,41.108498,0.74598116,0.0,0.0
VIC-transitional,CHEMBL4297841|TISOTUMAB VEDOTIN,40.91366,0.74253285,0.0,0.0
VIC-transitional,CHEMBL220491|BRINZOLAMIDE,40.815956,1.6197587,0.0,0.0
VIC-transitional,CHEMBL1201162|DORZOLAMIDE HYDROCHLORIDE,40.815956,1.6197587,0.0,0.0
VIC-transitional,CHEMBL21|SULFANILAMIDE,40.759415,1.325949,0.0,0.0
VIC-transitional,CHEMBL378544|VINBLASTINE SULFATE,40.72099,0.63829917,0.0,0.0
VIC-transitional,CHEMBL26|SULPIRIDE,40.696114,1.1668658,0.0,0.0
VIC-transitional,CHEMBL1743043|MOXETUMOMAB PASUDOTOX,40.25249,2.1631365,0.0,0.0
VIC-transitional,CHEMBL1201550|DENILEUKIN DIFTITOX,40.2416,1.1546062,0.0,0.0
VIC-transitional,CHEMBL4297573|TAGRAXOFUSP,40.23026,2.163435,0.0,0.0
VIC-transitional,CHEMBL422|TRIFLUOPERAZINE,40.091587,0.53172725,0.0,0.0
VIC-transitional,CHEMBL506569|LANATOSIDE C,39.835007,0.47612992,0.0,0.0
VIC-transitional,CHEMBL428647|PACLITAXEL,39.459446,0.6373141,0.0,0.0
VIC-transitional,CHEMBL107|COLCHICINE,39.452328,0.5719138,0.0,0.0
VIC-transitional,CHEMBL1983268|ENTRECTINIB,39.36972,0.36102742,0.0,0.0
VIC-transitional,CHEMBL1401|NITAZOXANIDE,39.350155,0.50934577,0.0,0.0
VIC-transitional,CHEMBL90555|VINCRISTINE,38.96303,0.679759,0.0,0.0
VIC-transitional,CHEMBL1096979|BENSERAZIDE,38.680523,0.88507926,0.0,0.0
VIC-transitional,CHEMBL421701|DITHIAZANINE IODIDE,38.431126,0.44430414,0.0,0.0
VIC-transitional,CHEMBL1201022|PHENAZOPYRIDINE HYDROCHLORIDE,38.267086,0.6522013,0.0,0.0
VIC-transitional,CHEMBL501867|VINCRISTINE SULFATE,38.25261,0.6678825,0.0,0.0
VIC-transitional,CHEMBL1201356|METHYLERGONOVINE,38.15079,0.5953729,0.0,0.0
VIC-transitional,CHEMBL553|ERLOTINIB,38.00691,0.38920859,0.0,0.0
VIC-transitional,CHEMBL554|LAPATINIB,37.799736,0.5949822,0.0,0.0
VIC-transitional,CHEMBL1737|SILDENAFIL CITRATE,37.529724,1.027024,3.017468444915546e-308,1.0548207549583345e-306
VIC-transitional,CHEMBL192|SILDENAFIL,37.529724,1.027024,3.017468444915546e-308,1.0548207549583345e-306
VIC-transitional,CHEMBL779|TADALAFIL,37.529724,1.027024,3.017468444915546e-308,1.0548207549583345e-306
VIC-transitional,CHEMBL1963681|AVANAFIL,37.529724,1.027024,3.017468444915546e-308,1.0548207549583345e-306
VIC-transitional,CHEMBL1339|VARDENAFIL HYDROCHLORIDE,37.529724,1.027024,3.017468444915546e-308,1.0548207549583345e-306
VIC-transitional,CHEMBL515|CHLORAMBUCIL,37.12741,0.77202225,1.0150340520278358e-301,3.498293415932555e-300
VIC-transitional,CHEMBL1448|NICLOSAMIDE,36.88236,0.38959527,8.86361506911857e-298,3.012398065851825e-296
VIC-transitional,CHEMBL704|MESALAMINE,36.599808,0.421545,2.880353446027599e-293,9.655102578670596e-292
VIC-transitional,CHEMBL2105719|DACOMITINIB,36.12754,0.6561254,8.382548385796898e-286,2.6639085584474038e-284
VIC-transitional,CHEMBL3989921|NERATINIB MALEATE,36.12754,0.6561254,8.382548385796898e-286,2.6639085584474038e-284
VIC-transitional,CHEMBL2105712|AFATINIB DIMALEATE,36.12754,0.6561254,8.382548385796898e-286,2.6639085584474038e-284
VIC-transitional,CHEMBL2110732|DACOMITINIB,36.12754,0.6561254,8.382548385796898e-286,2.6639085584474038e-284
VIC-transitional,CHEMBL1336|SORAFENIB,36.056973,0.339059,1.0723633147802295e-284,3.364196193932335e-283
VIC-transitional,CHEMBL180022|NERATINIB,35.912056,0.5910073,1.9806547540925074e-282,6.135015421853627e-281
VIC-transitional,CHEMBL1440|TETRACYCLINE,35.880123,4.193638,6.237806470943789e-282,1.9079890542999315e-280
VIC-transitional,CHEMBL41286|DIACEREIN,35.86193,3.1563227,1.1985843708965679e-281,3.6209085871406196e-280
VIC-transitional,CHEMBL58|MITOXANTRONE,35.859,0.3966743,1.3314043003967595e-281,3.9731052720376475e-280
VIC-transitional,CHEMBL42|CLOZAPINE,35.837143,0.5764954,2.916706903894599e-281,8.599014209433837e-280
VIC-transitional,CHEMBL1200530|CEFOXITIN SODIUM,35.764828,0.5462489,3.891519746570696e-280,1.1336367642688683e-278
VIC-transitional,CHEMBL1559|MICONAZOLE NITRATE,35.751717,1.1634066,6.222018939370373e-280,1.791209452310506e-278
VIC-transitional,CHEMBL3989558|METHYSERGIDE MALEATE,35.696907,0.447089,4.414887702595104e-279,1.2561895590988628e-277
VIC-transitional,CHEMBL19215|METERGOLINE,35.65596,0.52274776,1.904851013904465e-278,5.357667162096811e-277
VIC-transitional,CHEMBL154|NAPROXEN,35.612373,0.80286664,9.01465986076469e-278,2.506690077192181e-276
VIC-transitional,CHEMBL15870|INDOPROFEN,35.45743,0.53835875,2.2283882280503046e-275,6.126815723639433e-274
VIC-transitional,CHEMBL603|ZAFIRLUKAST,35.26688,0.45763627,1.8912076345476585e-272,5.141983424153467e-271
VIC-transitional,CHEMBL1200725|SERTACONAZOLE NITRATE,35.23538,1.1341932,5.746510566929009e-272,1.539038239526476e-270
VIC-transitional,CHEMBL1417019|MITOXANTRONE HYDROCHLORIDE,35.23518,0.35442883,5.7863309373288017e-272,1.539038239526476e-270
VIC-transitional,CHEMBL1751|DIGOXIN,34.930492,0.42375672,2.5613674925778018e-267,6.739426079933205e-266
VIC-transitional,CHEMBL22|TRIMETHOPRIM,34.633278,0.71357286,7.975827654201446e-263,2.0544052915611514e-261
VIC-transitional,CHEMBL83|TAMOXIFEN,34.491276,0.44213694,1.0841295159114556e-260,2.763400963995137e-259
VIC-transitional,CHEMBL1200596|CHLOROXINE,34.48422,0.6669629,1.3831579332772582e-260,3.4892654254942794e-259
VIC-transitional,CHEMBL680|CEFACLOR,34.46779,0.46523607,2.4380997480477407e-260,6.087785799462062e-259
VIC-transitional,CHEMBL1201043|CEPHAPIRIN SODIUM,34.350086,0.39883396,1.4043152431428798e-258,3.471070100980431e-257
VIC-transitional,CHEMBL64391|ITRACONAZOLE,34.198368,1.0735627,2.5569489665915787e-256,6.194905070544151e-255
VIC-transitional,CHEMBL772|RESERPINE,34.125526,0.36779186,3.0853451498457924e-255,7.401803511443778e-254
VIC-transitional,CHEMBL1200883|THONZONIUM BROMIDE,34.053154,0.7380548,3.645218565415113e-254,8.66004837822406e-253
VIC-transitional,CHEMBL1086440|TRICLABENDAZOLE,34.040627,1.0459559,5.586126461859988e-254,1.314351101170326e-252
VIC-transitional,CHEMBL1201049|ECONAZOLE NITRATE,33.97523,0.7237933,5.1736743786261417e-253,1.2057124956664922e-251
VIC-transitional,CHEMBL242580|CICLOPIROX OLAMINE,33.878,0.9488172,1.404996674949551e-251,3.243421569435426e-250
VIC-transitional,CHEMBL1200750|PROMETHAZINE HYDROCHLORIDE,33.866417,0.56996393,2.0805914379766994e-251,4.758137615634564e-250
VIC-transitional,CHEMBL1200348|SULCONAZOLE NITRATE,33.861965,1.9985042,2.4195152915657522e-251,5.481994368945737e-250
VIC-transitional,CHEMBL1200398|BUTOCONAZOLE NITRATE,33.841583,2.0014968,4.8265239672488375e-251,1.0835324906291655e-249
VIC-transitional,CHEMBL304902|CLOTHIAPINE,33.815895,0.40042734,1.1517744525168397e-250,2.562174623007915e-249
VIC-transitional,CHEMBL1200901|HALOFANTRINE HYDROCHLORIDE,33.7964,1.5074981,2.227717452446749e-250,4.911013158682157e-249
VIC-transitional,CHEMBL1306|TERCONAZOLE,33.79229,5.926002,2.5597425456604447e-250,5.592580365384918e-249
VIC-transitional,CHEMBL1200814|ACETAZOLAMIDE SODIUM,33.642147,0.9507143,4.061688749904736e-248,8.795533071696362e-247
VIC-transitional,CHEMBL20|ACETAZOLAMIDE,33.612404,0.9265358,1.105290919967077e-247,2.372497264174945e-246
VIC-transitional,CHEMBL157101|KETOCONAZOLE,33.417778,0.63619006,7.56596333588533e-245,1.6099054159053394e-243
VIC-transitional,CHEMBL534|KETOTIFEN,33.3695,0.5227349,3.798957602406488e-244,7.966755199579949e-243
VIC-transitional,CHEMBL497|CLIOQUINOL,33.36942,0.56797105,3.8091963970202455e-244,7.966755199579949e-243
VIC-transitional,CHEMBL496|HEXACHLOROPHENE,33.27811,0.44733,8.006582912899368e-243,1.6603481684631147e-241
VIC-transitional,CHEMBL313972|MASOPROCOL,33.238182,0.41519982,3.0247378388334316e-242,6.219776043382696e-241
VIC-transitional,CHEMBL1517|OXYTETRACYCLINE,33.108234,0.34827638,2.262353196437064e-240,4.613315226401246e-239
VIC-transitional,CHEMBL277535|BIFONAZOLE,33.030968,0.75410175,2.9190716133395304e-239,5.9032795354064716e-238
VIC-transitional,CHEMBL174|AMPICILLIN,32.895454,0.46137854,2.5526970937412044e-237,5.120040810151416e-236
VIC-transitional,CHEMBL3894860|TRILACICLIB,32.76761,0.75108933,1.7044416171263544e-235,3.258412997740773e-234
VIC-transitional,CHEMBL3545110|RIBOCICLIB,32.76761,0.75108933,1.7044416171263544e-235,3.258412997740773e-234
VIC-transitional,CHEMBL3707266|RIBOCICLIB SUCCINATE,32.76761,0.75108933,1.7044416171263544e-235,3.258412997740773e-234
VIC-transitional,CHEMBL3301610|ABEMACICLIB,32.76761,0.75108933,1.7044416171263544e-235,3.258412997740773e-234
VIC-transitional,CHEMBL4650272|TRILACICLIB DIHYDROCHLORIDE,32.76761,0.75108933,1.7044416171263544e-235,3.258412997740773e-234
VIC-transitional,CHEMBL1276308|MIFEPRISTONE,32.664436,0.37877408,4.998561446662086e-234,9.481767333319477e-233
VIC-transitional,CHEMBL104|CLOTRIMAZOLE,32.59265,0.45495158,5.212495031021391e-233,9.811519493007189e-232
VIC-transitional,CHEMBL1541|CEFIXIME,32.556667,0.416,1.6850297191937144e-232,3.1475326128755875e-231
VIC-transitional,CHEMBL964|DISULFIRAM,32.549164,0.45259973,2.151606604415963e-232,3.988622243186259e-231
VIC-transitional,CHEMBL350221|OXITRIPTAN,32.52169,0.5330533,5.2644063655644106e-232,9.685716072583543e-231
VIC-transitional,CHEMBL1624|LEVOTHYROXINE,32.45515,0.7656811,4.5823863048183467e-231,8.367984543201861e-230
VIC-transitional,CHEMBL932|DIPYRIDAMOLE,32.3637,0.43440428,8.901468289283666e-230,1.613473548435343e-228
VIC-transitional,CHEMBL232201|BENZIODARONE,32.006283,0.59738237,8.916144922033506e-225,1.604250487074705e-223
VIC-transitional,CHEMBL254219|DIGITOXIN,31.82253,0.37556213,3.158880033342334e-222,5.642174774882256e-221
VIC-transitional,CHEMBL939|GEFITINIB,31.794392,0.29913706,7.738240098039131e-222,1.3721357623117212e-220
VIC-transitional,CHEMBL106|FLUCONAZOLE,31.707317,2.4023557,1.2316798246065648e-220,2.1682881516634996e-219
VIC-transitional,CHEMBL91|MICONAZOLE,31.672789,0.7123115,3.682955903750323e-220,6.437280783197887e-219
VIC-transitional,CHEMBL849|TRICLOSAN,31.625814,0.9993939,1.6312196991661736e-219,2.8309181587656925e-218
VIC-transitional,CHEMBL1562610|MECLOFENAMATE SODIUM,31.61497,0.8184459,2.299217864365729e-219,3.9621028972555904e-218
VIC-transitional,CHEMBL1324|TOLCAPONE,31.535608,0.923066,2.8245258250269727e-218,4.766630823338622e-217
VIC-transitional,CHEMBL1089318|OPICAPONE,31.535608,0.923066,2.8245258250269727e-218,4.766630823338622e-217
VIC-transitional,CHEMBL1503|OMEPRAZOLE,31.476898,0.3823112,1.7992429675400022e-217,2.877612772268226e-216
VIC-transitional,CHEMBL1423|PIMOZIDE,31.321745,0.28215936,2.360362552344283e-215,3.726327203604168e-214
VIC-transitional,CHEMBL459|METHYLDOPA,31.301342,0.3648479,4.4740557785164785e-215,7.017958006429374e-214
VIC-transitional,CHEMBL46516|FLUSPIRILENE,31.069693,0.34325108,6.184805161005327e-212,9.639629445210214e-211
VIC-transitional,CHEMBL1571863|ISOCONAZOLE,30.9512,0.52413917,2.4478046492515238e-210,3.790998719442075e-209
VIC-transitional,CHEMBL508338|THIMEROSAL,30.950575,0.45394415,2.495849724518031e-210,3.841097028865171e-209
VIC-transitional,CHEMBL480|LANSOPRAZOLE,30.91081,0.3589041,8.549076026202705e-210,1.3074743147573762e-208
VIC-transitional,CHEMBL451887|CARFILZOMIB,30.853666,0.3587271,5.001945769051975e-209,7.602336209236138e-208
VIC-transitional,CHEMBL2141296|IXAZOMIB,30.841589,0.36220488,7.262782150779247e-209,1.090308461531093e-207
VIC-transitional,CHEMBL3545432|IXAZOMIB CITRATE,30.841589,0.36220488,7.262782150779247e-209,1.090308461531093e-207
VIC-transitional,CHEMBL1131|ACITRETIN,30.822845,0.3620404,1.2952235012019645e-208,1.9325682362446386e-207
VIC-transitional,CHEMBL1009|LEVODOPA,30.715164,0.3452849,3.571083598035271e-207,5.264121424332716e-206
VIC-transitional,CHEMBL622|ETODOLAC,30.700468,0.6644729,5.610509960192795e-207,8.220908905743575e-206
VIC-transitional,CHEMBL354077|AMIFAMPRIDINE,30.678839,0.47032374,1.09039420824758e-206,1.5695262515187225e-205
VIC-transitional,CHEMBL1200728|GUANIDINE HYDROCHLORIDE,30.678839,0.47032374,1.09039420824758e-206,1.5695262515187225e-205
VIC-transitional,CHEMBL3301611|AMIFAMPRIDINE PHOSPHATE,30.678839,0.47032374,1.09039420824758e-206,1.5695262515187225e-205
VIC-transitional,CHEMBL24072|PRENYLAMINE,30.676634,0.800126,1.1668080664136412e-206,1.6696955195989356e-205
VIC-transitional,CHEMBL1117|IDARUBICIN,30.673035,0.32887703,1.3031275230207955e-206,1.8539261911813294e-205
VIC-transitional,CHEMBL1201102|TRIFLUPROMAZINE HYDROCHLORIDE,30.520672,0.5037371,1.3859709279985898e-204,1.9603877808165026e-203
VIC-transitional,CHEMBL3039540|ADUCANUMAB,30.467274,1.3531184,7.074088713149565e-204,9.948445448894819e-203
VIC-transitional,CHEMBL1713|CHLORPROMAZINE HYDROCHLORIDE,30.385216,0.3232996,8.612853832607067e-203,1.2043230473365426e-201
VIC-transitional,CHEMBL728|PROCHLORPERAZINE,30.177666,0.33829015,4.6517949403613036e-200,6.467580806286426e-199
VIC-transitional,CHEMBL853|ZALCITABINE,30.052927,0.53383875,1.9993001441797953e-198,2.7640042106259653e-197
VIC-transitional,CHEMBL571|KETOPROFEN,30.002338,0.5409659,9.148016887625088e-198,1.2436220735565883e-196
VIC-transitional,CHEMBL1201118|CEFMETAZOLE SODIUM,29.978365,0.55351275,1.8789833895629574e-197,2.540260969204727e-196
VIC-transitional,CHEMBL220492|TOPIRAMATE,29.963646,0.58177686,2.922132962603177e-197,3.92882382389559e-196
VIC-transitional,CHEMBL1201|THIOTHIXENE,29.94917,0.6072127,4.510979649624119e-197,6.031894646246022e-196
VIC-transitional,CHEMBL464|ETRETINATE,29.948254,0.41777596,4.6365289271504485e-197,6.166079502574537e-196
VIC-transitional,CHEMBL1096|AMLEXANOX,29.862593,0.26220486,6.025217743262793e-196,7.969571793385977e-195
VIC-transitional,CHEMBL521|IBUPROFEN,29.78696,0.6363257,5.763866777153141e-195,7.582893550372976e-194
VIC-transitional,CHEMBL506247|TANNIC ACID,29.729536,0.39414167,3.189222663330148e-194,4.1732769289673118e-193
VIC-transitional,CHEMBL1200758|AMPICILLIN SODIUM,29.505499,0.51159954,2.4474035846948532e-191,3.1855300913554814e-190
VIC-transitional,CHEMBL1201154|PROCHLORPERAZINE EDISYLATE,29.341036,0.39626828,3.109407901329651e-189,4.025778378070718e-188
VIC-transitional,CHEMBL193|NIFEDIPINE,29.325657,0.33001056,4.8845783318455335e-189,6.290822725276852e-188
VIC-transitional,CHEMBL1200636|CYCLOBENZAPRINE HYDROCHLORIDE,29.258263,0.56031024,3.525151142137585e-188,4.516253845450613e-187
VIC-transitional,CHEMBL1201304|INDOCYANINE GREEN,29.209196,0.48917347,1.481983402708166e-187,1.8887569720973345e-186
VIC-transitional,CHEMBL1109|SULFAPHENAZOLE,29.191118,0.6478038,2.5140326807722594e-187,3.1874808133936364e-186
VIC-transitional,CHEMBL54|HALOPERIDOL,29.189072,0.5006925,2.669047179893355e-187,3.3665765202056908e-186
VIC-transitional,CHEMBL2146123|METHACYCLINE HYDROCHLORIDE,29.128431,0.35767338,1.5673426898740695e-186,1.9668141344214604e-185
VIC-transitional,CHEMBL1015|EVANS BLUE,29.03521,0.44278824,2.3656983667249787e-185,2.953501991518379e-184
VIC-transitional,CHEMBL1265|ADAPALENE,28.929874,0.46271434,5.027781443800075e-184,6.245168118263341e-183
VIC-transitional,CHEMBL479|THIORIDAZINE,28.904713,0.39816403,1.0417233459761803e-183,1.2874227412139967e-182
VIC-transitional,CHEMBL567|PERPHENAZINE,28.798784,0.31763685,2.2214988360269825e-182,2.731662136561822e-181
VIC-transitional,CHEMBL1668|RESCINNAMINE,28.778944,0.35223472,3.935532884089924e-182,4.8151244836840224e-181
VIC-transitional,"CHEMBL33864|LIPOIC ACID, ALPHA",28.743742,0.3470413,1.0845109610593163e-181,1.3202976724936054e-180
VIC-transitional,CHEMBL2403108|CERITINIB,28.691662,0.669671,4.847907709407302e-181,5.872688200455281e-180
VIC-transitional,CHEMBL1190|DECAMETHONIUM,28.670168,0.82560205,8.987063710416586e-181,1.0833174827285412e-179
VIC-transitional,CHEMBL601719|CRIZOTINIB,28.618404,0.56303394,3.965854425121057e-180,4.757081263858444e-179
VIC-transitional,CHEMBL43|AMSACRINE,28.483145,0.36570954,1.894625986764648e-178,2.2615364827380943e-177
VIC-transitional,CHEMBL19224|PAPAVERINE,28.39844,0.40116844,2.1138310688675325e-177,2.5109439929703165e-176
VIC-transitional,CHEMBL898|DIFLUNISAL,28.37611,0.63033116,3.987584833164356e-177,4.7138261288662705e-176
VIC-transitional,CHEMBL361506|PENTAMIDINE ISETHIONATE,28.26483,0.26317567,9.356218527163224e-176,1.1007051315369428e-174
VIC-transitional,CHEMBL588|FENOLDOPAM,28.253527,0.4753296,1.2882289328025303e-175,1.508275693094637e-174
VIC-transitional,CHEMBL1200469|PROMAZINE HYDROCHLORIDE,28.12318,0.78124225,5.101553161221139e-174,5.944524088337204e-173
VIC-transitional,CHEMBL15770|SULINDAC,28.067623,0.35601196,2.4346371063411898e-173,2.8234867294866783e-172
VIC-transitional,CHEMBL341812|IBUFENAC,28.04812,0.81329125,4.210949741135959e-173,4.8376497730327194e-172
VIC-transitional,CHEMBL1565476|APAZONE,28.04812,0.81329125,4.210949741135959e-173,4.8376497730327194e-172
VIC-transitional,CHEMBL17|DICHLORPHENAMIDE,28.018837,0.5014441,9.580057866590775e-173,1.095439327081665e-171
VIC-transitional,CHEMBL953|ENTACAPONE,28.010191,0.74183124,1.220914335718005e-172,1.3895708741869573e-171
VIC-transitional,CHEMBL160|CYCLOSPORINE,27.979387,0.46692345,2.895168087255174e-172,3.279850143293246e-171
VIC-transitional,CHEMBL474579|CEFOTETAN,27.936562,0.4065837,9.601014094260772e-172,1.0826581331177932e-170
VIC-transitional,CHEMBL75435|DEXKETOPROFEN,27.788715,0.64065677,5.938260654590434e-170,6.665561386138895e-169
VIC-transitional,CHEMBL38|TRETINOIN,27.770994,0.30390686,9.721202606280239e-170,1.0862001268295775e-168
VIC-transitional,CHEMBL711|PHENINDIONE,27.73402,0.53982663,2.7160804155002603e-169,3.021022171240517e-168
VIC-transitional,CHEMBL250270|LERCANIDIPINE,27.725609,0.59300923,3.430623357022058e-169,3.7985227849017992e-168
VIC-transitional,CHEMBL1200798|TRAZODONE HYDROCHLORIDE,27.706915,0.57399344,5.763415448593626e-169,6.352737658877749e-168
VIC-transitional,CHEMBL1200474|DEMECLOCYCLINE HYDROCHLORIDE,27.650005,0.432432,2.790329203490198e-168,3.061854511632518e-167
VIC-transitional,CHEMBL701|BACLOFEN,27.62096,0.5645745,6.233316809129412e-168,6.779078325306519e-167
VIC-transitional,CHEMBL256997|ATALUREN,27.58939,3.3449504,1.4917548988960882e-167,1.6151877157516495e-166
VIC-transitional,CHEMBL1201124|KETOROLAC TROMETHAMINE,27.587343,0.76630354,1.5784973396328917e-167,1.7015784097276148e-166
VIC-transitional,CHEMBL1010|CEFOTAXIME SODIUM,27.547495,0.3381911,4.7418800176786706e-167,5.089201931254258e-166
VIC-transitional,CHEMBL1621|PALIPERIDONE,27.521126,0.8107159,9.81047273548164e-167,1.0483068464508111e-165
VIC-transitional,CHEMBL1596|CARBENICILLIN INDANYL,27.483202,0.7059067,2.787722597198721e-166,2.940326377303996e-165
VIC-transitional,CHEMBL893|DICLOXACILLIN,27.483202,0.7059067,2.787722597198721e-166,2.940326377303996e-165
VIC-transitional,CHEMBL1201218|CEFAMANDOLE NAFATE,27.483202,0.7059067,2.787722597198721e-166,2.940326377303996e-165
VIC-transitional,CHEMBL24828|VANDETANIB,27.455116,0.22555667,6.036079686471359e-166,6.339178966864985e-165
VIC-transitional,"CHEMBL1382627|SULFADIAZINE, SILVER",27.385456,0.22443609,4.0870670874371104e-165,4.273954343144704e-164
VIC-transitional,CHEMBL276832|HYDRALAZINE,27.37105,0.20894712,6.066202495284878e-165,6.316594683388126e-164
VIC-transitional,CHEMBL11359|CISPLATIN,27.347351,0.37159413,1.1611688470188514e-164,1.2039746477352243e-163
VIC-transitional,CHEMBL1628502|GABAPENTIN ENACARBIL,27.33462,0.40926626,1.64538919403002e-164,1.6776113990797744e-163
VIC-transitional,CHEMBL940|GABAPENTIN,27.33462,0.40926626,1.64538919403002e-164,1.6776113990797744e-163
VIC-transitional,CHEMBL1200382|BEPRIDIL HYDROCHLORIDE,27.33462,0.40926626,1.64538919403002e-164,1.6776113990797744e-163
VIC-transitional,CHEMBL1059|PREGABALIN,27.33462,0.40926626,1.64538919403002e-164,1.6776113990797744e-163
VIC-transitional,CHEMBL2358147|CARPHENAZINE MALEATE,27.324053,1.014126,2.1971286486884824e-164,2.2308604993115005e-163
VIC-transitional,CHEMBL70927|DEFERIPRONE,27.30038,0.51956207,4.197761810028621e-164,4.24459634261985e-163
VIC-transitional,CHEMBL537|HYDROQUINONE,27.29097,0.38555938,5.429026957642726e-164,5.4670078046715024e-163
VIC-transitional,CHEMBL1200772|WARFARIN POTASSIUM,27.277103,0.8726168,7.929614216382056e-164,7.855775703435988e-163
VIC-transitional,CHEMBL1465|PHENPROCOUMON,27.277103,0.8726168,7.929614216382056e-164,7.855775703435988e-163
VIC-transitional,CHEMBL397420|ACENOCOUMAROL,27.277103,0.8726168,7.929614216382056e-164,7.855775703435988e-163
VIC-transitional,CHEMBL1200879|WARFARIN SODIUM,27.277103,0.8726168,7.929614216382056e-164,7.855775703435988e-163
VIC-transitional,CHEMBL1256696|CARBETAPENTANE CITRATE,27.257622,0.5989411,1.3497604824638258e-163,1.331799959914912e-162
VIC-transitional,CHEMBL1200492|NEFAZODONE HYDROCHLORIDE,27.228144,0.42253247,3.01643237278061e-163,2.9643413719655234e-162
VIC-transitional,CHEMBL1632|CEPHALOTHIN SODIUM,27.201654,0.49519828,6.208724372275775e-163,6.077099415583528e-162
VIC-transitional,CHEMBL705|ALITRETINOIN,27.185987,0.36451817,9.512283681774674e-163,9.273529151116584e-162
VIC-transitional,CHEMBL1569487|LORNOXICAM,27.1619,0.7623605,1.8320690823255176e-162,1.778997239861326e-161
VIC-transitional,CHEMBL686|MEFENAMIC ACID,27.150024,0.40225807,2.530358791872639e-162,2.447347021230177e-161
VIC-transitional,CHEMBL285802|ZOTEPINE,27.146357,1.236873,2.7956528956249006e-162,2.6618531656008293e-161
VIC-transitional,CHEMBL2448613|PIMAVANSERIN TARTRATE,27.146357,1.236873,2.7956528956249006e-162,2.6618531656008293e-161
