,0,1
312,-10696.13191563335,7996.11534182609
313,2976.7625200430507,15592.788921390575
314,-19253.63144901056,12276.970515485984
315,-11850.892133807081,3243.599053261732
316,-215.8630376445507,-6852.653976557147
317,-8495.823078602856,8858.257480219296
318,-13312.74439483521,7090.6169626101255
319,499.1381382434011,-284.5521267955561
320,427.476145400089,20926.590680324287
321,-14816.269059987426,9776.854113880474
322,-19677.933304215454,12438.531070266981
323,4802.604116690495,16547.81691510345
324,-12808.474469999885,6812.175399475874
325,1771.7364250336268,20709.935994393447
326,3953.817516218615,18133.19849372396
327,-9233.998008156941,7939.0466780984925
328,-2243.793851298329,-7899.526884569102
329,-10530.291124431913,6113.730101917585
330,3255.8415912572586,22609.63335428184
331,7734.485582813822,23289.842474244633
332,-8587.582530061985,2665.433230826791
333,-10915.755430750143,7347.083982827078
334,3335.798669526233,22053.449315066668
335,-3090.5241445984734,-3878.4675370299447
336,711.694244988881,3096.4108868832113
337,-9930.64076707325,9147.458821404298
338,-2453.138075163518,-2501.386389665538
339,-382.26601157857453,-5545.772051386937
340,-18464.734591211436,13677.586948256314
341,-1966.2060658077014,3485.9733511715435
342,10961.249265025966,26362.02803777629
343,-5591.963994205714,5397.843192124223
344,-13883.128942849304,10700.309153756742
345,-6844.752662821309,4619.705339222077
346,5363.31564436554,14081.610989374129
347,1607.7410846423322,18909.516822874273
348,3080.531997317107,23638.976138020043
349,-8197.430840589837,3598.3689866969294
350,-603.1591732765343,4115.68735076625
351,-6345.090887971388,1069.1071184328387
352,-1999.4774875356113,-14801.529032513254
353,-2932.1577604531985,919.0240402378413
354,11648.586669536771,27026.020987392687
355,646.5926430885517,18903.530873013227
356,2133.2343457271136,7479.246884880789
357,-1970.8127220361334,8718.46051824437
358,-7107.426506370965,-350.26851033706765
359,-1277.9667804508413,573.416858219907
360,2957.1104362087317,21931.29079745777
361,62.94177606589385,7259.427049268481
362,5722.618984909868,23562.655094750477
363,-1569.4422645117822,9145.87439840707
364,4516.00926264819,18861.77699689715
365,-10062.764531099185,4865.22274523235
366,3897.560060489593,14132.6624315793
367,-520.52121681953,-1695.6112862874695
368,-12348.334168350932,-10697.377046799567
369,-6531.452005873313,-14352.218047726265
370,4960.467297195897,6208.920681568957
371,-14669.626413735074,6465.021673837361
372,7745.287807448191,22434.531387034927
373,-536.5306169683091,-13033.057553533428
374,275.9125382572352,4232.263554673286
375,441.41031332860166,9686.183910747764
376,-20163.028298474364,13161.034573725532
377,-1521.9292403326056,14663.47901828161
378,-2483.3752347071236,-1142.3843518883677
379,-7231.286289422218,8031.605453810438
380,-13122.522954606107,10459.260072774812
381,-12525.344077475229,5281.247546728881
382,2908.1374054397584,12266.315267214619
383,314.5956163116119,12722.676786335363
384,-4232.525760189606,8819.029130789195
385,3493.1628724947677,24258.632761604636
386,-458.50496096153466,7388.448811639695
387,-4254.130008706555,-4435.837088445947
388,4238.8144933759995,16827.997487141332
389,10791.317019546224,26443.888576370537
390,14229.765334043075,31117.42842686789
391,13466.028471996533,31155.7933860049
392,3793.123858713653,-16170.216160825546
393,-16218.525659263914,10135.303675526358
394,550.4339705831649,-3901.3903765344844
395,5033.95782419208,24091.066074521834
396,14080.285312955477,32892.66803794758
397,-11203.732094913214,5583.895562416777
398,-1531.5633447662576,-1453.2659898653294
399,-11915.8060444279,5891.6241194841095
400,1606.3499300576327,10448.265884913162
401,-1877.12063841597,-4536.852880884251
402,-11387.906041301678,8036.170632576677
403,-7914.658109540935,7884.661123019033
404,2320.248449503895,7638.730438960209
405,327.0323136542522,2383.4820351677513
406,-1549.2011903856912,-7556.0129262721075
407,812.405156975568,-15413.882004285768
408,5953.460923816147,16349.067858216838
409,-5385.171050936025,795.7093965576549
410,2333.941301934368,13263.799428078588
411,3272.2558890502855,24437.165398422127
412,4252.449469692062,24057.426055417163
413,143.98687479685415,3703.471556109532
414,-3339.4303540295928,-1102.02774436359
415,-8044.413539968119,6931.589326032641
416,5230.265357728537,553.3770129748164
417,-8.949494681792078,12507.213489027648
418,923.5866052422148,16506.85875083081
419,11431.03812790902,24777.254434155177
420,-5152.679028096798,1976.6621662724663
421,3235.0142414566094,-181.77237685608725
422,-4897.082276195192,6670.485618037124
423,16733.844588248125,35257.227041020866
424,10423.9714729747,24011.729289335977
